CountryCode,SeriesCode,DESCRIPTION
BEN,SP.DYN.CBRT.IN,Data sources : United Nations World Population Prospects
BEN,SP.DYN.CDRT.IN,Data sources : United Nations World Population Prospects
BEN,SP.DYN.LE00.FE.IN,Data sources : United Nations World Population Prospects
BEN,SP.DYN.LE00.IN,Derived using male and female life expectancy
BEN,SP.DYN.LE00.MA.IN,Data sources : United Nations World Population Prospects
BEN,SP.DYN.TFRT.IN,Data sources : United Nations World Population Prospects
BEN,SP.POP.GROW,United Nations World Population Prospects
BEN,SP.POP.TOTL,United Nations World Population Prospects
BFA,DT.DOD.DECT.CD,"Data on long-term public and publicly guaranteed debt for 2010 are based on reports provided by the country. Data on long-term private nonguaranteed debt are not available. Short-term debt data are World Bank staff estimates, based on the BIS data on international bank lending. Burkina Faso was granted debt relief effective in 2006 under MDRI."
BFA,SM.POP.NETM,Data sources : United Nations World Population Prospects
BFA,SM.POP.TOTL,Estimates are derived from data on foreign-born population. Number of refugees reported by the UN Refugee Agency (UNHCR) are added to the migrant stock estimates. 
BFA,SP.DYN.AMRT.FE,Data sources : United Nations World Population Prospects
BFA,SP.DYN.AMRT.MA,Data sources : United Nations World Population Prospects
BFA,SP.DYN.CBRT.IN,Data sources : United Nations World Population Prospects
BFA,SP.DYN.CDRT.IN,Data sources : United Nations World Population Prospects
BFA,SP.DYN.LE00.FE.IN,Data sources : United Nations World Population Prospects
BFA,SP.DYN.LE00.IN,Derived using male and female life expectancy
BFA,SP.DYN.LE00.MA.IN,Data sources : United Nations World Population Prospects
BFA,SP.DYN.TFRT.IN,Data sources : United Nations World Population Prospects
BFA,SP.POP.GROW,United Nations World Population Prospects
BFA,SP.POP.TOTL,United Nations World Population Prospects
BGD,DT.DOD.DECT.CD,"Data on long-term public and publicly guaranteed debt for 2010 are based on reports provided by the country. Data on long-term private nonguaranteed debt are not available. Short-term debt data are World Bank staff estimates, based on the BIS data on international bank lending."
BGD,SM.POP.NETM,Data sources : United Nations World Population Prospects
BGD,SM.POP.TOTL,Estimates are derived from data on foreign-born population. Number of refugees reported by the UN Refugee Agency (UNHCR) are added to the migrant stock estimates. 
BGD,SP.DYN.AMRT.FE,Data sources : United Nations World Population Prospects
BGD,SP.DYN.AMRT.MA,Data sources : United Nations World Population Prospects
BGD,SP.DYN.CBRT.IN,Data sources : United Nations World Population Prospects
BGD,SP.DYN.CDRT.IN,Data sources : United Nations World Population Prospects
BGD,SP.DYN.LE00.FE.IN,Data sources : United Nations World Population Prospects
BGD,SP.DYN.LE00.IN,Derived using male and female life expectancy
BGD,SP.DYN.LE00.MA.IN,Data sources : United Nations World Population Prospects
BGD,SP.DYN.TFRT.IN,Data sources : United Nations World Population Prospects
BGD,SP.POP.GROW,United Nations World Population Prospects
BGD,SP.POP.TOTL,United Nations World Population Prospects
BGR,DT.DOD.DECT.CD,"Data on long-term public and publicly guaranteed debt are based on reports provided by the country. Data on long-term private nonguaranteed debt from 2008 are World Bank staff estimates based on reports provided by the country, and may include long-term public and publicly guaranteed debt owed by the state-owned railway. Short-term debt is based on Central Bank data. "
BGR,SM.POP.NETM,Data sources : United Nations World Population Prospects
BGR,SM.POP.TOTL,Estimates are derived from data on foreign-born population. 
BGR,SP.DYN.AMRT.FE,"Data sources : Human Mortality Database by University of California, Berkeley, and Max Planck Institute for Demographic Research. "
BGR,SP.DYN.AMRT.MA,"Data sources : Human Mortality Database by University of California, Berkeley, and Max Planck Institute for Demographic Research. "
BGR,SP.DYN.CBRT.IN,"Data sources : Eurostat, National Statistical Institute"
BGR,SP.DYN.CDRT.IN,"Data sources : Eurostat, National Statistical Institute"
BGR,SP.DYN.LE00.FE.IN,Data sources : Eurostat
BGR,SP.DYN.LE00.IN,Derived using male and female life expectancy
BGR,SP.DYN.LE00.MA.IN,Data sources : Eurostat
BGR,SP.DYN.TFRT.IN,Data sources : Eurostat
BGR,SP.POP.GROW,"Eurostat, United Nations Population and Vital Statistics Report"
BGR,SP.POP.TOTL,"Eurostat, United Nations Population and Vital Statistics Report"
BHR,SM.POP.NETM,Data sources : United Nations World Population Prospects
BHR,SM.POP.TOTL,Estimates are derived from data on foreign population. Foreign population is people who are citizens of a country other the country in which they reside. 
BHR,SP.DYN.AMRT.FE,Data sources : United Nations World Population Prospects
BHR,SP.DYN.AMRT.MA,Data sources : United Nations World Population Prospects
BHR,SP.DYN.CBRT.IN,Data sources : United Nations World Population Prospects
BHR,SP.DYN.CDRT.IN,Data sources : United Nations World Population Prospects
BHR,SP.DYN.LE00.FE.IN,Data sources : United Nations World Population Prospects
BHR,SP.DYN.LE00.IN,Derived using male and female life expectancy
BHR,SP.DYN.LE00.MA.IN,Data sources : United Nations World Population Prospects
BHR,SP.DYN.TFRT.IN,Data sources : United Nations World Population Prospects
BHR,SP.POP.GROW,United Nations World Population Prospects
BHR,SP.POP.TOTL,United Nations World Population Prospects
BHS,NY.GDP.MKTP.PP.CD,Estimates are based on regression.
BHS,NY.GDP.MKTP.PP.KD,Estimates are based on regression.
BHS,NY.GDP.PCAP.PP.CD,Estimates are based on regression.
BHS,NY.GDP.PCAP.PP.KD,Estimates are based on regression.
BHS,NY.GNP.MKTP.PP.CD,Estimates are based on regression.
BHS,NY.GNP.PCAP.PP.CD,Estimates are based on regression.
BHS,PA.NUS.PPP,Estimates are based on regression.
BHS,PA.NUS.PPPC.RF,Estimates are based on regression.
BHS,PA.NUS.PRVT.PP,Estimates are based on regression.
BHS,SM.POP.NETM,Data sources : United Nations World Population Prospects
BHS,SM.POP.TOTL,Estimates are derived from data on foreign-born population. 
BHS,SP.DYN.AMRT.FE,Data sources : United Nations World Population Prospects
BHS,SP.DYN.AMRT.MA,Data sources : United Nations World Population Prospects
BHS,SP.DYN.CBRT.IN,Data sources : United Nations World Population Prospects
BHS,SP.DYN.CDRT.IN,Data sources : United Nations World Population Prospects
BHS,SP.DYN.LE00.FE.IN,Data sources : United Nations World Population Prospects
BHS,SP.DYN.LE00.IN,Derived using male and female life expectancy
BHS,SP.DYN.LE00.MA.IN,Data sources : United Nations World Population Prospects
BHS,SP.DYN.TFRT.IN,Data sources : United Nations World Population Prospects
BHS,SP.POP.GROW,United Nations World Population Prospects
BHS,SP.POP.TOTL,United Nations World Population Prospects
BIH,DT.DOD.DECT.CD,"Data on long-term public and publicly guaranteed debt for 2010 are based on reports provided by the country. Data on long-term private nonguaranteed debt from 2005 are World Bank staff estimates. Short-term debt data are World Bank staff estimates, based on the BIS data on international bank lending."
BIH,DT.DOD.DPPG.CD,Prior to 1999 data on long-term public and publicly guaranteed debt include only IBRD and IMF loans.
BIH,SH.XPD.PCAP,Changes for per capita values are due to fluctuations in the US$ exchange rates.
BIH,SM.POP.NETM,Data sources : United Nations World Population Prospects
BIH,SM.POP.TOTL,Estimates are imputed using model estimates. Number of refugees reported by the UN Refugee Agency (UNHCR) are added to the migrant stock estimates. 
BIH,SP.DYN.AMRT.FE,Data sources : United Nations World Population Prospects
BIH,SP.DYN.AMRT.MA,Data sources : United Nations World Population Prospects
BIH,SP.DYN.CBRT.IN,Data sources : United Nations World Population Prospects
BIH,SP.DYN.CDRT.IN,Data sources : United Nations World Population Prospects
BIH,SP.DYN.LE00.FE.IN,Data sources : United Nations World Population Prospects
BIH,SP.DYN.LE00.IN,Derived using male and female life expectancy
BIH,SP.DYN.LE00.MA.IN,Data sources : United Nations World Population Prospects
BIH,SP.DYN.TFRT.IN,Data sources : United Nations World Population Prospects
BIH,SP.POP.GROW,United Nations World Population Prospects
BIH,SP.POP.TOTL,United Nations World Population Prospects
BLR,DT.DOD.DECT.CD,"Data on long-term public and publicly guaranteed debt, long-term private nonguaranteed debt, and short-term debt for 2010 are based on reports provided by the country. "
BLR,SH.XPD.PCAP,Changes for per capita values are due to fluctuations in the US$ exchange rates.
BLR,SM.POP.NETM,Data sources : United Nations World Population Prospects
BLR,SM.POP.TOTL,Estimates are derived from data on foreign-born population. 
BLR,SP.DYN.AMRT.FE,"Data sources : Human Mortality Database by University of California, Berkeley, and Max Planck Institute for Demographic Research. "
BLR,SP.DYN.AMRT.MA,"Data sources : Human Mortality Database by University of California, Berkeley, and Max Planck Institute for Demographic Research. "
BLR,SP.DYN.CBRT.IN,"Data sources : Eurostat, TransMONEE, United Nations World Population Prospects"
BLR,SP.DYN.CDRT.IN,"Data sources : Eurostat, TransMONEE, United Nations World Population Prospects"
BLR,SP.DYN.LE00.FE.IN,"Data sources : Statistical Year Book; Human Mortality Database by University of California, Berkeley, and Max Planck Institute for Demographic Research; Eurostat; TransMONEE"
BLR,SP.DYN.LE00.IN,Derived using male and female life expectancy
BLR,SP.DYN.LE00.MA.IN,"Data sources : Statistical Year Book; Human Mortality Database by University of California, Berkeley, and Max Planck Institute for Demographic Research; Eurostat; TransMONEE"
BLR,SP.DYN.TFRT.IN,"Data sources : Eurostat, Center for Demography and Human Ecology, United Nations World Population Prospects"
BLR,SP.POP.GROW,National Statistical Committee of the Republic of Belarus
BLR,SP.POP.TOTL,National Statistical Committee of the Republic of Belarus
BLZ,DT.DOD.DECT.CD,Data on long-term public and publicly guaranteed debt for 2010 are based on reports provided by the country. Data on long-term private nonguaranteed debt are World Bank staff estimates. Short-term debt data are not available. 
BLZ,NE.CON.PRVT.PP.CD,Estimates are based on regression.
BLZ,NE.CON.PRVT.PP.KD,Estimates are based on regression.
BLZ,NY.GDP.MKTP.PP.CD,Estimates are based on regression.
BLZ,NY.GDP.MKTP.PP.KD,Estimates are based on regression.
BLZ,NY.GDP.PCAP.PP.CD,Estimates are based on regression.
BLZ,NY.GDP.PCAP.PP.KD,Estimates are based on regression.
BLZ,NY.GNP.MKTP.PP.CD,Estimates are based on regression.
BLZ,NY.GNP.PCAP.PP.CD,Estimates are based on regression.
BLZ,PA.NUS.PPP,Estimates are based on regression.
BLZ,PA.NUS.PPPC.RF,Estimates are based on regression.
BLZ,PA.NUS.PRVT.PP,Estimates are based on regression.
BLZ,SM.POP.NETM,Data sources : United Nations World Population Prospects
BLZ,SM.POP.TOTL,Estimates are derived from data on foreign-born population. Number of refugees reported by the UN Refugee Agency (UNHCR) are added to the migrant stock estimates.
BLZ,SP.DYN.AMRT.FE,Data sources : United Nations World Population Prospects
BLZ,SP.DYN.AMRT.MA,Data sources : United Nations World Population Prospects
BLZ,SP.DYN.CBRT.IN,Data sources : United Nations World Population Prospects
BLZ,SP.DYN.CDRT.IN,Data sources : United Nations World Population Prospects
BLZ,SP.DYN.LE00.FE.IN,Data sources : United Nations World Population Prospects
BLZ,SP.DYN.LE00.IN,Derived using male and female life expectancy
BLZ,SP.DYN.LE00.MA.IN,Data sources : United Nations World Population Prospects
BLZ,SP.DYN.TFRT.IN,Data sources : United Nations World Population Prospects
BLZ,SP.POP.GROW,Statistical Institute of Balize
BLZ,SP.POP.TOTL,Statistical Institute of Balize
BMU,SM.POP.TOTL,Estimates are derived from data on foreign-born population. 
BMU,SP.DYN.CBRT.IN,"Data sources : Bermuda Government Department of Statistics, United Nations Population and Vital Statistics Report"
BMU,SP.DYN.CDRT.IN,"Data sources : Bermuda Government Department of Statistics, United Nations Population and Vital Statistics Report"
BMU,SP.DYN.LE00.FE.IN,"Data sources : Bermuda Government Department of Statistics, United Nations Population and Vital Statistics Report"
BMU,SP.DYN.LE00.IN,Derived using male and female life expectancy
BMU,SP.DYN.LE00.MA.IN,"Data sources : Bermuda Government Department of Statistics, United Nations Population and Vital Statistics Report"
BMU,SP.DYN.TFRT.IN,"Data sources : Bermuda Government Department of Statistics, United Nations Population and Vital Statistics Report"
BMU,SP.POP.GROW,"2010 census, Bermuda Government Department of Statistics, United Nations Population and Vital Statistics Report, CIA"
